bank_txn_id,transaction_id,utr_number,merchant_id,acquirer_bank,settlement_date,value_date,bank_settled_amount,charges_deducted,gst_deducted,currency_code,settlement_status,batch_id,neft_ifsc,mismatch_reason,narration
BNKTXN7627693,TXN0003956,UTR102087402899,MERCH0015,Yes Bank,05-10-2024,06-10-2024,32626.25,598.66,107.76,INR,SETTLED,BATCH202410042,HDFC5355,,Settlement for TXN0003956
BNKTXN3959477,TXN0003957,UTR258422086520,MERCH0030,PNB,27-08-2024,28-08-2024,81587.55,1897.13,341.48,INR,SETTLED,BATCH202408253,HDFC9410,,Settlement for TXN0003957
BNKTXN7959332,TXN0003959,UTR861982726065,MERCH0031,SBI,18-10-2024,19-10-2024,24224.22,548.69,98.76,INR,SETTLED,BATCH202410165,HDFC4088,,Settlement for TXN0003959
BNKTXN4188546,TXN0003960,UTR978680428878,MERCH0044,ICICI Bank,02-07-2024,03-07-2024,128004.34,1380.94,248.57,INR,SETTLED,BATCH202407014,HDFC1310,,Settlement for TXN0003960
BNKTXN9956367,TXN0003963,UTR099532189315,MERCH0044,ICICI Bank,22-05-2024,23-05-2024,9703.39,119.84,21.57,INR,SETTLED,BATCH202405204,HDFC2355,,Settlement for TXN0003963
BNKTXN7658879,TXN0003965,UTR667175240975,MERCH0034,PNB,02-02-2024,03-02-2024,91659.06,1958.97,352.61,INR,SETTLED,BATCH202402015,HDFC8963,,Settlement for TXN0003965
BNKTXN8698608,TXN0003966,UTR004418500603,MERCH0001,Kotak,17-04-2024,18-04-2024,98263.59,1478.52,266.13,INR,SETTLED,BATCH202404164,HDFC9342,Fee Rounding,Settlement for TXN0003966
BNKTXN2012971,TXN0003967,UTR887934048693,MERCH0035,SBI,23-11-2024,24-11-2024,47630.73,767.34,138.12,INR,SETTLED,BATCH202411224,HDFC2363,,Settlement for TXN0003967
BNKTXN1782324,TXN0003968,UTR411826060682,MERCH0046,Kotak,31-03-2024,01-04-2024,7618.82,171.88,30.94,INR,SETTLED,BATCH202403293,HDFC8308,,Settlement for TXN0003968
BNKTXN1460452,TXN0003970,UTR201199068870,MERCH0048,Kotak,26-01-2024,27-01-2024,138134.26,2822.65,508.08,INR,SETTLED,BATCH202401252,HDFC1096,,Settlement for TXN0003970
BNKTXN9601854,TXN0003972,UTR922021395207,MERCH0027,ICICI Bank,02-10-2024,03-10-2024,118320.94,2329.52,419.31,INR,SETTLED,BATCH202409302,HDFC1662,,Settlement for TXN0003972
BNKTXN6464416,TXN0003974,UTR145984847169,MERCH0045,Yes Bank,29-04-2024,30-04-2024,135100.66,2165.96,389.87,INR,SETTLED,BATCH202404284,HDFC1537,,Settlement for TXN0003974
BNKTXN5220273,TXN0003975,UTR415501457004,MERCH0044,Axis Bank,19-09-2024,20-09-2024,125677.24,1272.57,229.06,INR,SETTLED,BATCH202409172,HDFC9167,,Settlement for TXN0003975
BNKTXN2303997,TXN0003976,UTR613188395570,MERCH0006,HDFC Bank,11-05-2024,12-05-2024,93864.96,1665.61,299.81,INR,SETTLED,BATCH202405095,HDFC6220,,Settlement for TXN0003976
BNKTXN1730014,TXN0003978,UTR954408099589,MERCH0010,SBI,03-03-2024,04-03-2024,52462.72,1194.21,214.96,INR,SETTLED,BATCH202403013,HDFC4537,,Settlement for TXN0003978
BNKTXN3811327,TXN0003979,UTR725188338953,MERCH0020,HDFC Bank,16-03-2024,17-03-2024,89439.97,1836.59,330.59,INR,SETTLED,BATCH202403142,HDFC9483,,Settlement for TXN0003979
BNKTXN1423552,TXN0003980,UTR707554538822,MERCH0016,HDFC Bank,22-04-2024,23-04-2024,38012.98,732.48,131.85,INR,SETTLED,BATCH202404214,HDFC3946,,Settlement for TXN0003980
BNKTXN3250170,TXN0003981,UTR438267828275,MERCH0038,Axis Bank,28-10-2024,29-10-2024,46996.28,1136.04,204.49,INR,SETTLED,BATCH202410274,HDFC6960,,Settlement for TXN0003981
BNKTXN4083805,TXN0003982,UTR929933863458,MERCH0032,Axis Bank,19-01-2024,20-01-2024,34211.46,482.55,86.86,INR,SETTLED,BATCH202401184,HDFC4476,,Settlement for TXN0003982
BNKTXN5679271,TXN0003983,UTR981145758738,MERCH0027,HDFC Bank,24-07-2024,25-07-2024,42326.45,834.66,150.24,INR,SETTLED,BATCH202407223,HDFC1950,,Settlement for TXN0003983
BNKTXN9586680,TXN0003984,UTR871000300352,MERCH0043,HDFC Bank,08-02-2024,09-02-2024,68704.79,707.27,127.31,INR,SETTLED,BATCH202402074,HDFC5672,,Settlement for TXN0003984
BNKTXN5025522,TXN0003985,UTR836002984558,MERCH0012,ICICI Bank,21-02-2024,22-02-2024,123960.86,2128.04,383.05,INR,SETTLED,BATCH202402204,HDFC8973,,Settlement for TXN0003985
BNKTXN4813769,TXN0003986,UTR887217283606,MERCH0039,PNB,24-11-2024,25-11-2024,82458.49,905.94,163.07,INR,SETTLED,BATCH202411223,HDFC1611,,Settlement for TXN0003986
BNKTXN4200603,TXN0003987,UTR322062480727,MERCH0019,PNB,01-08-2024,02-08-2024,35806.03,590.74,106.33,INR,SETTLED,BATCH202407303,HDFC4523,,Settlement for TXN0003987
BNKTXN7604225,TXN0003989,UTR345037350926,MERCH0050,ICICI Bank,23-04-2024,24-04-2024,817.72,7.97,1.43,INR,SETTLED,BATCH202404212,HDFC4277,,Settlement for TXN0003989
BNKTXN2606680,TXN0003990,UTR822870021361,MERCH0014,Kotak,28-01-2024,29-01-2024,125928.12,1322.11,237.98,INR,SETTLED,BATCH202401272,HDFC8152,,Settlement for TXN0003990
BNKTXN1749963,TXN0003991,UTR451227607866,MERCH0001,ICICI Bank,26-03-2024,27-03-2024,65300.28,1363.69,245.46,INR,SETTLED,BATCH202403252,HDFC2660,,Settlement for TXN0003991
BNKTXN3538879,TXN0003992,UTR992331289985,MERCH0008,Yes Bank,27-06-2024,28-06-2024,34052.18,671.26,120.83,INR,SETTLED,BATCH202406253,HDFC4026,,Settlement for TXN0003992
BNKTXN2542395,TXN0003993,,MERCH0046,HDFC Bank,21-02-2024,22-02-2024,15029.39,176.94,31.85,INR,SETTLED,BATCH202402191,HDFC7870,,Settlement for TXN0003993
BNKTXN9200350,TXN0003994,UTR085115494750,MERCH0044,PNB,02-04-2024,03-04-2024,73777.49,1439.73,259.15,INR,SETTLED,BATCH202403313,HDFC5281,,Settlement for TXN0003994
BNKTXN3227014,TXN0003995,UTR326029748057,MERCH0039,Axis Bank,12-09-2024,13-09-2024,74485.28,704.65,126.84,INR,SETTLED,BATCH202409113,HDFC3065,,Settlement for TXN0003995
BNKTXN1995530,TXN0003996,UTR109763028665,MERCH0016,HDFC Bank,16-01-2024,17-01-2024,66605.75,1556.25,280.12,INR,SETTLED,BATCH202401145,HDFC2982,,Settlement for TXN0003996
BNKTXN2065098,TXN0003997,UTR214868823855,MERCH0008,HDFC Bank,15-11-2024,16-11-2024,131780.19,2624.26,472.37,INR,SETTLED,BATCH202411145,HDFC5179,,Settlement for TXN0003997
BNKTXN3687238,TXN0003998,UTR048081272746,MERCH0001,PNB,09-04-2024,10-04-2024,7214.89,162.4,29.23,INR,SETTLED,BATCH202404084,HDFC7037,,Settlement for TXN0003998
BNKTXN4776538,TXN0004000,UTR476696484615,MERCH0040,HDFC Bank,21-11-2024,22-11-2024,22094.44,207.6,37.37,INR,SETTLED,BATCH202411192,HDFC9879,,Settlement for TXN0004000
BNKTXN9456780,TXN0004001,UTR311387509310,MERCH0047,Axis Bank,13-09-2024,14-09-2024,30191.81,278.14,50.07,INR,SETTLED,BATCH202409113,HDFC3346,,Settlement for TXN0004001
BNKTXN7741752,TXN0004002,UTR640162595345,MERCH0018,PNB,18-02-2024,19-02-2024,23268.59,254.44,45.8,INR,SETTLED,BATCH202402175,HDFC7459,,Settlement for TXN0004002
BNKTXN5035437,TXN0004004,UTR102703646576,MERCH0005,ICICI Bank,27-11-2024,28-11-2024,15642.31,284.43,51.2,INR,SETTLED,BATCH202411262,HDFC5596,,Settlement for TXN0004004
BNKTXN3853328,TXN0004006,UTR993588397847,MERCH0039,Axis Bank,09-03-2024,10-03-2024,72264.5,1289.79,232.16,INR,SETTLED,BATCH202403071,HDFC2189,,Settlement for TXN0004006
BNKTXN2896237,TXN0004007,UTR312489142742,MERCH0044,Kotak,29-04-2024,30-04-2024,116690.52,1400.7,252.13,INR,SETTLED,BATCH202404274,HDFC5419,,Settlement for TXN0004007
BNKTXN7388851,TXN0004008,UTR372041689394,MERCH0011,Kotak,27-04-2024,28-04-2024,22257.16,378.42,68.12,INR,SETTLED,BATCH202404265,HDFC5601,,Settlement for TXN0004008
BNKTXN5697725,TXN0004009,UTR762408283300,MERCH0044,Axis Bank,06-01-2024,07-01-2024,1973.98,34.97,6.29,INR,SETTLED,BATCH202401052,HDFC6860,,Settlement for TXN0004009
BNKTXN3463212,TXN0004010,UTR721825715773,MERCH0047,ICICI Bank,26-11-2024,27-11-2024,20859.32,517.68,93.18,INR,SETTLED,BATCH202411245,HDFC5059,,Settlement for TXN0004010
BNKTXN5571952,TXN0004011,UTR843968229833,MERCH0027,Kotak,30-07-2024,31-07-2024,6383.32,99.06,17.83,INR,SETTLED,BATCH202407281,HDFC6559,,Settlement for TXN0004011
BNKTXN9243145,TXN0004012,UTR564415896897,MERCH0020,Yes Bank,02-08-2024,03-08-2024,7636.4,93.58,16.84,INR,SETTLED,BATCH202407314,HDFC1090,,Settlement for TXN0004012
BNKTXN7508478,TXN0004013,UTR183902157320,MERCH0035,HDFC Bank,08-09-2024,09-09-2024,101335.89,1238.11,222.86,INR,SETTLED,BATCH202409074,HDFC1426,,Settlement for TXN0004013
BNKTXN2624483,TXN0004014,UTR109820481611,MERCH0013,SBI,27-02-2024,28-02-2024,69151.94,1746.57,314.38,INR,SETTLED,BATCH202402253,HDFC6185,,Settlement for TXN0004014
BNKTXN3689114,TXN0004015,UTR671965263026,MERCH0027,HDFC Bank,03-11-2024,04-11-2024,79685.49,1885.25,339.34,INR,SETTLED,BATCH202411012,HDFC4582,,Settlement for TXN0004015
BNKTXN7698767,TXN0004016,UTR666290913741,MERCH0011,Yes Bank,08-10-2024,09-10-2024,109124.11,2663.74,479.47,INR,SETTLED,BATCH202410061,HDFC5320,,Settlement for TXN0004016
BNKTXN1662512,TXN0004017,UTR082204730192,MERCH0017,PNB,14-05-2024,15-05-2024,31265.32,784.31,141.18,INR,SETTLED,BATCH202405135,HDFC7600,,Settlement for TXN0004017
BNKTXN9875922,TXN0004018,UTR567207190147,MERCH0015,Axis Bank,20-04-2024,21-04-2024,31325.07,710.34,127.86,INR,SETTLED,BATCH202404185,HDFC1422,,Settlement for TXN0004018
BNKTXN3449520,TXN0004019,UTR174898622068,MERCH0027,Axis Bank,29-07-2024,30-07-2024,97045.39,1455.07,261.91,INR,SETTLED,BATCH202407275,HDFC9587,,Settlement for TXN0004019
BNKTXN5935327,TXN0004020,UTR202901665151,MERCH0030,Axis Bank,27-01-2024,28-01-2024,52772.3,930.75,167.53,INR,SETTLED,BATCH202401252,HDFC2985,,Settlement for TXN0004020
BNKTXN4063026,TXN0004021,UTR984650335046,MERCH0033,ICICI Bank,24-03-2024,25-03-2024,92604.3,1269.12,228.44,INR,SETTLED,BATCH202403224,HDFC9647,,Settlement for TXN0004021
BNKTXN9217228,TXN0004023,UTR194576343399,MERCH0050,SBI,01-04-2024,02-04-2024,121180.12,2272.79,409.1,INR,SETTLED,BATCH202403312,HDFC6212,,Settlement for TXN0004023
BNKTXN1292312,TXN0004024,UTR706198780187,MERCH0044,Axis Bank,19-06-2024,20-06-2024,119684.23,2497.82,449.61,INR,SETTLED,BATCH202406183,HDFC5863,,Settlement for TXN0004024
BNKTXN8602346,TXN0004026,UTR375648671436,MERCH0018,SBI,12-03-2024,13-03-2024,67419.2,1356.13,244.1,INR,SETTLED,BATCH202403101,HDFC1508,,Settlement for TXN0004026
BNKTXN5724510,TXN0004027,UTR700251882816,MERCH0003,SBI,03-05-2024,04-05-2024,1656.92,29.31,5.28,INR,SETTLED,BATCH202405023,HDFC3320,Partial Settlement,Settlement for TXN0004027
BNKTXN1980416,TXN0004030,UTR002328521240,MERCH0003,SBI,05-04-2024,06-04-2024,143011.14,2864.99,515.7,INR,SETTLED,BATCH202404035,HDFC9980,,Settlement for TXN0004030
BNKTXN6324916,TXN0004031,,MERCH0026,Kotak,18-01-2024,19-01-2024,125671.55,2558.26,460.49,INR,SETTLED,BATCH202401173,HDFC6111,,Settlement for TXN0004031
BNKTXN1619932,TXN0004032,UTR692782972539,MERCH0034,ICICI Bank,20-09-2024,21-09-2024,122621.09,2962.43,533.24,INR,SETTLED,BATCH202409184,HDFC5404,,Settlement for TXN0004032
BNKTXN4490580,TXN0004033,UTR085643206593,MERCH0008,Kotak,23-01-2024,24-01-2024,79673.41,1713.56,308.44,INR,SETTLED,BATCH202401212,HDFC1198,,Settlement for TXN0004033
BNKTXN5256817,TXN0004034,UTR457348541323,MERCH0028,Axis Bank,25-08-2024,26-08-2024,46471.03,1014.01,182.52,INR,SETTLED,BATCH202408242,HDFC1679,,Settlement for TXN0004034
BNKTXN7680425,TXN0004035,UTR334945204524,MERCH0010,ICICI Bank,14-09-2024,15-09-2024,9987.09,200.74,36.13,INR,SETTLED,BATCH202409134,HDFC7124,,Settlement for TXN0004035
BNKTXN9650489,TXN0004036,UTR613187639540,MERCH0002,HDFC Bank,22-07-2024,23-07-2024,139257.54,2743.43,493.82,INR,SETTLED,BATCH202407204,HDFC3760,,Settlement for TXN0004036
BNKTXN2078612,TXN0004038,UTR000039011080,MERCH0004,PNB,04-09-2024,05-09-2024,34114.76,791.72,142.51,INR,SETTLED,BATCH202409022,HDFC2996,,Settlement for TXN0004038
BNKTXN8035269,TXN0004039,UTR926540162429,MERCH0023,ICICI Bank,19-07-2024,20-07-2024,42861.41,716.76,129.02,INR,SETTLED,BATCH202407171,HDFC1990,,Settlement for TXN0004039
BNKTXN2376975,TXN0004040,UTR058328371587,MERCH0022,PNB,14-08-2024,15-08-2024,23324.14,575.84,103.65,INR,SETTLED,BATCH202408133,HDFC5696,Fee Rounding,Settlement for TXN0004040
BNKTXN8653851,TXN0004041,UTR948422090014,MERCH0015,HDFC Bank,25-04-2024,26-04-2024,8612.46,146.85,26.43,INR,SETTLED,BATCH202404231,HDFC8825,,Settlement for TXN0004041
BNKTXN9345770,TXN0004042,UTR302419350805,MERCH0018,SBI,11-10-2024,12-10-2024,96150.34,1273.44,229.22,INR,SETTLED,BATCH202410091,HDFC8316,,Settlement for TXN0004042
BNKTXN2545707,TXN0004044,UTR905379991557,MERCH0010,Axis Bank,03-02-2024,04-02-2024,128337.9,2362.33,425.22,INR,SETTLED,BATCH202402021,HDFC5989,,Settlement for TXN0004044
BNKTXN6082372,TXN0004045,UTR362434191739,MERCH0021,SBI,15-06-2024,16-06-2024,56936.42,1276.98,229.86,INR,SETTLED,BATCH202406131,HDFC8524,,Settlement for TXN0004045
BNKTXN1574743,TXN0004047,UTR447607798989,MERCH0025,Kotak,04-08-2024,05-08-2024,6332.91,154.76,27.86,INR,SETTLED,BATCH202408033,HDFC9066,,Settlement for TXN0004047
BNKTXN6763190,TXN0004048,UTR985258804962,MERCH0023,Yes Bank,01-04-2024,02-04-2024,94700.73,1720.24,309.64,INR,SETTLED,BATCH202403301,HDFC1784,,Settlement for TXN0004048
BNKTXN5327020,TXN0004049,UTR313521485751,MERCH0029,PNB,27-03-2024,28-03-2024,31536.06,797.27,143.51,INR,SETTLED,BATCH202403265,HDFC4485,,Settlement for TXN0004049
BNKTXN9297909,TXN0004050,UTR314572654258,MERCH0043,HDFC Bank,03-09-2024,04-09-2024,86746.26,1425.02,256.5,INR,SETTLED,BATCH202409013,HDFC4587,,Settlement for TXN0004050
BNKTXN5299742,TXN0004051,,MERCH0024,HDFC Bank,27-09-2024,28-09-2024,79002.33,1781.0,320.58,INR,SETTLED,BATCH202409261,HDFC4871,,Settlement for TXN0004051
BNKTXN5343944,TXN0004052,UTR578703713119,MERCH0020,Yes Bank,08-01-2024,09-01-2024,43907.29,465.76,83.84,INR,SETTLED,BATCH202401062,HDFC6158,,Settlement for TXN0004052
BNKTXN1461368,TXN0004053,UTR287988159456,MERCH0048,Kotak,15-11-2024,16-11-2024,139933.16,2267.46,408.14,INR,SETTLED,BATCH202411145,HDFC9363,,Settlement for TXN0004053
BNKTXN3073519,TXN0004055,UTR316230030045,MERCH0050,PNB,18-03-2024,19-03-2024,133919.39,1777.75,320.0,INR,SETTLED,BATCH202403172,HDFC9976,,Settlement for TXN0004055
BNKTXN3977034,TXN0004057,UTR441219170622,MERCH0041,Kotak,19-03-2024,20-03-2024,60397.97,800.94,144.17,INR,SETTLED,BATCH202403172,HDFC4070,,Settlement for TXN0004057
BNKTXN5204047,TXN0004058,UTR390291542594,MERCH0045,SBI,12-10-2024,13-10-2024,1086.55,22.78,4.1,INR,SETTLED,BATCH202410111,HDFC1771,,Settlement for TXN0004058
BNKTXN6874942,TXN0004059,UTR124423602567,MERCH0016,Kotak,26-02-2024,27-02-2024,73269.94,681.24,122.62,INR,SETTLED,BATCH202402252,HDFC5542,,Settlement for TXN0004059
BNKTXN9007006,TXN0004060,UTR540934368869,MERCH0007,HDFC Bank,23-01-2024,24-01-2024,106430.83,1530.06,275.41,INR,SETTLED,BATCH202401214,HDFC5423,,Settlement for TXN0004060
BNKTXN5154360,TXN0004061,UTR090387556761,MERCH0015,Kotak,26-05-2024,27-05-2024,85910.82,807.97,145.43,INR,SETTLED,BATCH202405242,HDFC3250,Fee Rounding,Settlement for TXN0004061
BNKTXN3841710,TXN0004062,UTR142720513954,MERCH0007,PNB,25-11-2024,26-11-2024,3154.01,41.6,7.49,INR,SETTLED,BATCH202411241,HDFC9493,,Settlement for TXN0004062
BNKTXN8340059,TXN0004063,UTR619623268625,MERCH0006,Axis Bank,01-02-2024,02-02-2024,46736.27,1076.26,193.73,INR,SETTLED,BATCH202401315,HDFC6709,,Settlement for TXN0004063
BNKTXN8249200,TXN0004064,UTR831034469430,MERCH0029,Kotak,19-05-2024,20-05-2024,128615.95,1761.32,317.04,INR,SETTLED,BATCH202405171,HDFC3600,,Settlement for TXN0004064
BNKTXN7682267,TXN0004065,,MERCH0006,PNB,29-10-2024,30-10-2024,11083.07,126.9,22.84,INR,SETTLED,BATCH202410272,HDFC7881,,Settlement for TXN0004065
BNKTXN5846643,TXN0004066,UTR065712875334,MERCH0033,PNB,29-04-2024,30-04-2024,131566.95,2975.35,535.56,INR,SETTLED,BATCH202404271,HDFC2163,,Settlement for TXN0004066
BNKTXN2957762,TXN0004067,UTR214254827189,MERCH0036,ICICI Bank,14-11-2024,15-11-2024,104895.0,2444.52,440.01,INR,SETTLED,BATCH202411135,HDFC2686,,Settlement for TXN0004067
BNKTXN1060032,TXN0004068,UTR470721769995,MERCH0040,SBI,07-03-2024,08-03-2024,124057.69,2605.04,468.91,INR,SETTLED,BATCH202403063,HDFC7581,Partial Settlement,Settlement for TXN0004068
BNKTXN8444189,TXN0004069,UTR063959070097,MERCH0019,SBI,26-10-2024,27-10-2024,90272.86,1263.67,227.46,INR,SETTLED,BATCH202410254,HDFC6633,,Settlement for TXN0004069
BNKTXN7212136,TXN0004071,UTR693666391890,MERCH0003,Kotak,17-09-2024,18-09-2024,84361.89,1974.7,355.45,INR,SETTLED,BATCH202409164,HDFC3176,,Settlement for TXN0004071
BNKTXN4939993,TXN0004072,UTR514197348607,MERCH0044,PNB,01-09-2024,02-09-2024,86808.05,1895.3,341.15,INR,SETTLED,BATCH202408313,HDFC7276,,Settlement for TXN0004072
BNKTXN2043532,TXN0004074,UTR859787191392,MERCH0005,HDFC Bank,01-11-2024,02-11-2024,143179.15,1744.97,314.09,INR,SETTLED,BATCH202410305,HDFC8193,,Settlement for TXN0004074
BNKTXN7375630,TXN0004075,UTR797938926948,MERCH0006,Yes Bank,02-06-2024,03-06-2024,144183.12,1919.26,345.47,INR,SETTLED,BATCH202405313,HDFC5375,,Settlement for TXN0004075
BNKTXN7111996,TXN0004076,UTR304214316651,MERCH0036,PNB,04-09-2024,05-09-2024,51750.87,716.02,128.88,INR,SETTLED,BATCH202409022,HDFC7482,,Settlement for TXN0004076
BNKTXN8124517,TXN0004078,UTR858947291551,MERCH0021,HDFC Bank,14-03-2024,15-03-2024,3454.52,69.53,12.52,INR,SETTLED,BATCH202403134,HDFC9631,,Settlement for TXN0004078
BNKTXN8986662,TXN0004079,UTR260761242044,MERCH0005,Kotak,26-03-2024,27-03-2024,11881.4,231.76,41.72,INR,SETTLED,BATCH202403241,HDFC3136,,Settlement for TXN0004079
BNKTXN6381574,TXN0004082,UTR002295703493,MERCH0023,ICICI Bank,09-04-2024,10-04-2024,53823.02,1374.02,247.32,INR,SETTLED,BATCH202404074,HDFC2766,,Settlement for TXN0004082
BNKTXN8963550,TXN0004083,UTR919520984634,MERCH0032,ICICI Bank,03-06-2024,04-06-2024,130470.62,2747.96,494.63,INR,SETTLED,BATCH202406013,HDFC9565,,Settlement for TXN0004083
BNKTXN8605665,TXN0004084,UTR190128029143,MERCH0037,PNB,18-03-2024,19-03-2024,99591.88,2441.98,439.56,INR,SETTLED,BATCH202403173,HDFC4575,,Settlement for TXN0004084
BNKTXN4412838,TXN0004085,UTR522719268075,MERCH0003,Kotak,28-01-2024,29-01-2024,24567.85,362.84,65.31,INR,SETTLED,BATCH202401272,HDFC8388,,Settlement for TXN0004085
BNKTXN5179461,TXN0004086,UTR733828789917,MERCH0010,SBI,22-07-2024,23-07-2024,77868.95,1254.95,225.89,INR,SETTLED,BATCH202407215,HDFC4237,,Settlement for TXN0004086
BNKTXN9971642,TXN0004087,UTR287100239770,MERCH0018,SBI,19-05-2024,20-05-2024,63574.52,1390.87,250.36,INR,SETTLED,BATCH202405183,HDFC4506,,Settlement for TXN0004087
BNKTXN7611130,TXN0004088,UTR289971057549,MERCH0035,HDFC Bank,08-06-2024,09-06-2024,120269.1,2588.91,466.0,INR,SETTLED,BATCH202406075,HDFC1980,,Settlement for TXN0004088
BNKTXN2055733,TXN0004089,UTR989112814714,MERCH0016,HDFC Bank,09-06-2024,10-06-2024,1388.34,30.38,5.47,INR,SETTLED,BATCH202406083,HDFC2966,,Settlement for TXN0004089
BNKTXN1698521,TXN0004091,UTR718698683017,MERCH0032,Axis Bank,02-05-2024,03-05-2024,128630.63,2716.81,489.03,INR,SETTLED,BATCH202405015,HDFC1375,,Settlement for TXN0004091
BNKTXN1961194,TXN0004092,UTR569682606928,MERCH0050,HDFC Bank,06-10-2024,07-10-2024,54712.55,918.93,165.41,INR,SETTLED,BATCH202410053,HDFC5860,Fee Rounding,Settlement for TXN0004092
BNKTXN2260033,TXN0004093,UTR660028550384,MERCH0044,HDFC Bank,18-01-2024,19-01-2024,4086.58,51.48,9.27,INR,SETTLED,BATCH202401174,HDFC6138,,Settlement for TXN0004093
BNKTXN2477125,TXN0004094,UTR231010945975,MERCH0043,HDFC Bank,29-10-2024,30-10-2024,63268.31,1445.97,260.27,INR,SETTLED,BATCH202410282,HDFC3096,,Settlement for TXN0004094
BNKTXN7521973,TXN0004095,UTR105027257726,MERCH0006,Kotak,23-11-2024,24-11-2024,142819.62,2471.79,444.92,INR,SETTLED,BATCH202411212,HDFC4014,,Settlement for TXN0004095
BNKTXN1166694,TXN0004099,UTR088063572989,MERCH0036,PNB,11-05-2024,12-05-2024,65605.64,1343.23,241.78,INR,SETTLED,BATCH202405101,HDFC3947,,Settlement for TXN0004099
BNKTXN8346809,TXN0004101,UTR006841160201,MERCH0011,PNB,01-09-2024,02-09-2024,118946.07,2152.76,387.5,INR,SETTLED,BATCH202408314,HDFC3581,,Settlement for TXN0004101
BNKTXN1337231,TXN0004103,UTR578137421415,MERCH0049,Kotak,01-10-2024,02-10-2024,6900.8,74.53,13.42,INR,SETTLED,BATCH202409291,HDFC7800,,Settlement for TXN0004103
BNKTXN2987618,TXN0004104,UTR611044761494,MERCH0013,ICICI Bank,07-06-2024,08-06-2024,79017.8,1453.03,261.55,INR,SETTLED,BATCH202406052,HDFC8199,,Settlement for TXN0004104
BNKTXN7747809,TXN0004106,UTR409922934662,MERCH0039,ICICI Bank,29-01-2024,30-01-2024,95415.05,1002.63,180.47,INR,SETTLED,BATCH202401273,HDFC5958,,Settlement for TXN0004106
BNKTXN5130861,TXN0004107,UTR348550023097,MERCH0011,Yes Bank,06-11-2024,07-11-2024,46974.16,570.1,102.62,INR,SETTLED,BATCH202411045,HDFC7016,,Settlement for TXN0004107
BNKTXN1897605,TXN0004108,UTR040620943410,MERCH0010,HDFC Bank,28-05-2024,29-05-2024,130121.53,1879.98,338.4,INR,SETTLED,BATCH202405271,HDFC8925,,Settlement for TXN0004108
BNKTXN5091092,TXN0004110,UTR391221904360,MERCH0021,HDFC Bank,21-03-2024,22-03-2024,75084.06,1760.37,316.87,INR,SETTLED,BATCH202403194,HDFC4732,,Settlement for TXN0004110
BNKTXN6293635,TXN0004111,UTR694421106709,MERCH0040,ICICI Bank,29-09-2024,30-09-2024,110501.37,2208.09,397.46,INR,SETTLED,BATCH202409281,HDFC8662,,Settlement for TXN0004111
BNKTXN7398427,TXN0004114,UTR057358054163,MERCH0007,Yes Bank,10-10-2024,11-10-2024,126644.2,2159.29,388.67,INR,SETTLED,BATCH202410091,HDFC5588,,Settlement for TXN0004114
BNKTXN4461172,TXN0004115,UTR153900506748,MERCH0041,Kotak,10-06-2024,11-06-2024,144106.35,3601.54,648.28,INR,SETTLED,BATCH202406095,HDFC8161,Fee Rounding,Settlement for TXN0004115
BNKTXN7378310,TXN0004116,UTR937581301217,MERCH0002,Yes Bank,21-03-2024,22-03-2024,4880.05,63.53,11.44,INR,SETTLED,BATCH202403195,HDFC5000,,Settlement for TXN0004116
BNKTXN5819902,TXN0004117,UTR906169185361,MERCH0004,HDFC Bank,29-06-2024,30-06-2024,37863.64,381.69,68.7,INR,SETTLED,BATCH202406284,HDFC6649,,Settlement for TXN0004117
BNKTXN1791389,TXN0004118,UTR177326857810,MERCH0023,Kotak,14-03-2024,15-03-2024,18269.28,204.48,36.81,INR,SETTLED,BATCH202403125,HDFC9410,,Settlement for TXN0004118
BNKTXN2709255,TXN0004120,UTR116691153405,MERCH0010,Axis Bank,27-08-2024,28-08-2024,133170.51,1865.16,335.73,INR,SETTLED,BATCH202408255,HDFC1520,,Settlement for TXN0004120
BNKTXN7649464,TXN0004124,UTR183078490824,MERCH0023,Yes Bank,30-01-2024,31-01-2024,94068.99,1597.4,287.53,INR,SETTLED,BATCH202401292,HDFC9747,,Settlement for TXN0004124
BNKTXN5154241,TXN0004125,UTR239354035713,MERCH0013,ICICI Bank,11-01-2024,12-01-2024,6520.44,144.13,25.94,INR,SETTLED,BATCH202401105,HDFC1835,,Settlement for TXN0004125
BNKTXN9659985,TXN0004126,UTR573515496066,MERCH0004,Axis Bank,21-02-2024,22-02-2024,133714.25,2782.78,500.9,INR,SETTLED,BATCH202402201,HDFC8188,,Settlement for TXN0004126
BNKTXN1933885,TXN0004128,UTR832697360630,MERCH0005,Kotak,21-11-2024,22-11-2024,6186.91,87.97,15.83,INR,SETTLED,BATCH202411201,HDFC9213,,Settlement for TXN0004128
BNKTXN1900719,TXN0004129,UTR328596834511,MERCH0028,PNB,27-08-2024,28-08-2024,82043.54,1071.82,192.93,INR,SETTLED,BATCH202408261,HDFC7211,,Settlement for TXN0004129
BNKTXN7149221,TXN0004131,UTR882526791388,MERCH0024,Kotak,26-11-2024,27-11-2024,4913.0,118.82,21.39,INR,SETTLED,BATCH202411245,HDFC1332,,Settlement for TXN0004131
BNKTXN3417446,TXN0004133,UTR580618700136,MERCH0021,SBI,25-10-2024,26-10-2024,14663.01,220.27,39.65,INR,SETTLED,BATCH202410244,HDFC9653,,Settlement for TXN0004133
