transaction_id,utr_number,merchant_id,customer_id,payment_method,payment_gateway,acquirer_bank,transaction_date,transaction_time,gross_amount,fee_amount,gst_on_fee,net_amount,currency_code,payment_status,vpa_id,bank_reference_no,error_code,device_type,ip_address,reversal_flag,batch_id,settlement_cycle,remarks
TXN0003715,,MERCH0048,CUST94439,UPI,Stripe,HDFC Bank,2024-02-05,18:53:36,25001.83,491.91,88.54,24509.92,INR,FAILED,isaac593@okicici,BNKREF173232,ERR259,Desktop,81.169.28.165,N,BATCH202402055,T+1,
TXN0003716,UTR359730980657,MERCH0010,CUST73268,Wallet,PayU,Kotak,2024-01-24,23:38:07,121918.86,1677.67,301.98,120241.19,INR,SUCCESS,,BNKREF150067,,Mobile,91.238.90.143,N,BATCH202401244,T+2,
TXN0003717,UTR540536065681,MERCH0049,CUST52059,UPI,Cashfree,Yes Bank,2024-08-02,15:05:50,29180.9,581.53,104.68,28599.37,INR,SUCCESS,vihaan18@ibl,BNKREF730574,,Tablet,118.242.76.9,N,BATCH202408023,T+1,
TXN0003718,UTR229234671844,MERCH0027,CUST19731,Net Banking,PayTM Gateway,SBI,2024-02-07,11:02:44,94940.79,1714.38,308.59,93226.41,INR,SUCCESS,,BNKREF247139,,Desktop,80.64.229.253,N,BATCH202402073,T+1,
TXN0003719,UTR674001847669,MERCH0039,CUST57929,Credit Card,PayU,ICICI Bank,2024-01-10,20:07:29,100653.31,1970.6,354.71,98682.71,INR,SUCCESS,,BNKREF699618,,Desktop,22.22.96.105,N,BATCH202401101,T+2,
TXN0003720,,MERCH0017,CUST97963,UPI,PayTM Gateway,Axis Bank,2024-02-03,23:18:53,136706.9,1347.27,242.51,135359.63,INR,REFUNDED,parth377@ybl,BNKREF262057,,Mobile,125.107.201.105,Y,BATCH202402033,T+2,
TXN0003721,UTR388143710458,MERCH0012,CUST59786,UPI,Razorpay,Kotak,2024-03-08,15:02:14,68141.1,1193.87,214.9,66947.23,INR,SUCCESS,bahadurjit421@ybl,BNKREF137539,,Mobile,135.32.46.35,N,BATCH202403084,T+2,
TXN0003722,,MERCH0010,CUST31093,Net Banking,Razorpay,Axis Bank,2024-01-22,08:28:27,68132.29,1460.68,262.92,66671.61,INR,FAILED,,BNKREF631027,ERR109,Desktop,118.8.132.63,N,BATCH202401224,T+2,
TXN0003723,,MERCH0013,CUST11483,Credit Card,Razorpay,Axis Bank,2024-06-21,09:21:28,10584.44,193.17,34.77,10391.27,INR,PENDING,,BNKREF312705,,Tablet,99.95.118.46,N,BATCH202406214,T+2,
TXN0003724,,MERCH0014,CUST67285,Debit Card,Razorpay,Kotak,2024-02-18,16:50:49,131907.21,3281.52,590.67,128625.69,INR,REFUNDED,,BNKREF997979,,Tablet,112.56.84.128,Y,BATCH202402181,T+1,
TXN0003725,UTR727287818414,MERCH0030,CUST59812,UPI,PayU,PNB,2024-05-02,23:51:47,113219.68,1807.95,325.43,111411.73,INR,SUCCESS,vedhika815@ybl,BNKREF348719,,Tablet,27.12.30.251,N,BATCH202405021,T+1,
TXN0003726,UTR618677164181,MERCH0017,CUST65046,Credit Card,Razorpay,ICICI Bank,2024-06-01,15:17:02,117493.5,2174.56,391.42,115318.94,INR,SUCCESS,,BNKREF794127,,Tablet,34.110.167.206,N,BATCH202406015,T+1,
TXN0003727,,MERCH0010,CUST29284,Net Banking,Stripe,HDFC Bank,2024-02-28,18:47:30,64410.51,785.89,141.46,63624.62,INR,REFUNDED,,BNKREF873012,,Tablet,153.88.117.117,Y,BATCH202402282,T+2,
TXN0003728,UTR472096738667,MERCH0023,CUST18849,Credit Card,Stripe,Axis Bank,2024-08-21,09:06:38,141308.59,1437.02,258.66,139871.57,INR,SUCCESS,,BNKREF492559,,Mobile,17.212.24.214,N,BATCH202408214,T+2,
TXN0003729,UTR274991438397,MERCH0044,CUST51844,Wallet,Razorpay,ICICI Bank,2024-06-26,14:45:06,93624.55,1923.3,346.19,91701.25,INR,SUCCESS,,BNKREF330154,,Mobile,73.203.117.10,N,BATCH202406265,T+1,
TXN0003730,,MERCH0007,CUST48405,Credit Card,PayTM Gateway,PNB,2024-03-23,14:00:10,131112.58783085409,1257.55,226.36,129850.29,INR,FAILED,,BNKREF974311,ERR601,Mobile,174.34.64.223,N,BATCH202403233,T+1,
TXN0003731,UTR270322489136,MERCH0003,CUST50070,Wallet,PayU,Axis Bank,2024-02-02,04:24:18,84166.0,1506.81,271.23,82659.19,INR,SUCCESS,,BNKREF380729,,Desktop,86.148.153.171,N,BATCH202402023,T+2,
TXN0003732,,MERCH0020,CUST12335,UPI,Stripe,HDFC Bank,2024-09-07,10:32:37,138145.54,1789.89,322.18,136355.65,INR,FAILED,aachal594@okhdfcbank,BNKREF620923,ERR439,Tablet,85.251.207.232,N,BATCH202409073,T+1,
TXN0003733,UTR227019246759,MERCH0021,CUST73451,UPI,Stripe,Yes Bank,2024-07-08,19:05:35,135566.83,2200.0,396.0,133366.83,INR,SUCCESS,viraj402@okhdfcbank,BNKREF357996,,Desktop,96.153.92.216,N,BATCH202407081,T+1,
TXN0003734,UTR716508170376,MERCH0005,CUST38435,UPI,Cashfree,SBI,2024-08-21,06:28:04,69595.49,1730.64,311.52,67864.85,INR,SUCCESS,kevin304@okhdfcbank,BNKREF677828,,Mobile,219.220.122.246,N,BATCH202408214,T+2,
TXN0003735,UTR427244753987,MERCH0041,CUST94893,UPI,Stripe,Yes Bank,2024-05-07,23:11:58,81601.3,1145.23,206.14,80456.07,INR,SUCCESS,damini771@okhdfcbank,BNKREF792947,,Mobile,194.53.171.200,N,BATCH202405071,T+2,
TXN0003736,,MERCH0040,CUST33593,UPI,Cashfree,Yes Bank,2024-07-20,03:45:56,25229.46,616.61,110.99,24612.85,INR,PENDING,hamsini596@ybl,BNKREF807258,,Tablet,204.251.56.255,N,BATCH202407204,T+2,
TXN0003737,UTR165586511503,MERCH0021,CUST57735,UPI,Cashfree,Kotak,2024-09-15,22:35:31,3882.06,88.07,15.85,3793.99,INR,SUCCESS,logan115@ibl,BNKREF991808,,Tablet,53.251.30.240,N,BATCH202409151,T+1,
TXN0003738,UTR772136008438,MERCH0003,CUST13193,UPI,PayTM Gateway,SBI,2024-06-10,13:24:21,63538.74,1267.15,228.09,62271.59,INR,SUCCESS,om747@paytm,BNKREF731886,,Mobile,96.178.243.28,N,BATCH202406104,T+1,
TXN0003739,UTR099787219163,MERCH0043,CUST10869,Debit Card,Stripe,HDFC Bank,2024-10-29,08:27:55,87778.94,2125.03,382.51,85653.91,INR,SUCCESS,,BNKREF553030,,Desktop,217.11.1.15,N,BATCH202410291,T+2,
TXN0003740,UTR357009358717,MERCH0004,CUST34403,UPI,Razorpay,HDFC Bank,2024-07-30,02:25:37,72246.85,767.84,138.21,71479.01,INR,SUCCESS,onveer686@ybl,BNKREF468417,,Desktop,168.222.117.42,N,BATCH202407303,T+1,
TXN0003741,,MERCH0001,CUST17466,Debit Card,Cashfree,SBI,2024-09-10,11:05:14,67694.21,1182.21,212.8,66512.0,INR,FAILED,,BNKREF718034,ERR720,Desktop,191.182.144.22,N,BATCH202409102,T+1,
TXN0003742,UTR349232124302,MERCH0022,CUST77548,UPI,PayU,SBI,2024-02-20,21:45:34,131965.4,1614.18,290.55,130351.22,INR,SUCCESS,yashica718@oksbi,BNKREF328633,,Desktop,33.91.121.27,N,BATCH202402201,T+1,
TXN0003743,UTR474473098110,MERCH0048,CUST68312,UPI,Stripe,HDFC Bank,2024-02-22,11:03:25,63411.35,1158.79,208.58,62252.56,INR,SUCCESS,logan836@ybl,BNKREF976398,,Tablet,180.78.235.27,N,BATCH202402224,T+2,
TXN0003744,UTR343357843701,MERCH0044,CUST19640,UPI,Stripe,PNB,2024-11-16,08:48:00,50964.58,1263.66,227.46,49700.92,INR,SUCCESS,yoshita981@ybl,BNKREF148127,,Mobile,199.2.28.33,N,BATCH202411162,T+2,
TXN0003745,,MERCH0036,CUST47701,UPI,Cashfree,Yes Bank,2024-02-02,10:21:06,105841.44,1504.94,270.89,104336.5,INR,SUCCESS,harsh951@okicici,BNKREF755549,,Mobile,79.46.123.101,N,BATCH202402024,T+1,
TXN0003746,UTR260273226992,MERCH0029,CUST27689,Debit Card,Stripe,Axis Bank,2024-05-16,09:20:46,36789.74,720.85,129.75,36068.89,INR,SUCCESS,,BNKREF127317,,Mobile,2.233.59.149,N,BATCH202405162,T+2,
TXN0003747,UTR102939409965,MERCH0027,CUST71322,UPI,Stripe,Kotak,2024-10-16,08:07:52,73410.05,756.18,136.11,72653.87,INR,SUCCESS,balveer951@okaxis,BNKREF762319,,Desktop,131.187.29.162,N,BATCH202410163,T+2,
TXN0003748,,MERCH0029,CUST18395,Wallet,PayU,HDFC Bank,2024-08-23,11:43:55,98916.71,2090.92,376.37,96825.79,INR,REFUNDED,,BNKREF333001,,Mobile,57.49.231.167,Y,BATCH202408235,T+1,
TXN0003749,UTR843321330004,MERCH0047,CUST31708,Net Banking,Stripe,ICICI Bank,2024-10-31,18:10:32,108029.43,1157.78,208.4,106871.65,INR,SUCCESS,,BNKREF493615,,Mobile,196.148.30.0,N,BATCH202410312,T+1,
TXN0003750,UTR872020752002,MERCH0021,CUST56818,UPI,PayTM Gateway,Kotak,2024-10-19,01:40:51,311.6,4.49,0.81,307.11,INR,SUCCESS,hemal226@oksbi,BNKREF636285,,Desktop,152.229.119.254,N,BATCH202410191,T+2,
TXN0003751,,MERCH0034,CUST72896,UPI,Cashfree,ICICI Bank,2024-10-01,07:23:59,118223.56,1566.56,281.98,116657.0,INR,FAILED,fiyaz246@okicici,BNKREF992736,ERR351,Mobile,135.209.194.52,N,BATCH202410013,T+1,
TXN0003752,UTR097632527397,MERCH0025,CUST73672,Net Banking,Cashfree,Kotak,2024-05-16,18:20:01,73228.53,935.85,168.45,72292.68,INR,SUCCESS,,BNKREF674960,,Mobile,191.169.113.146,N,BATCH202405162,T+1,
TXN0003753,UTR694143140139,MERCH0034,CUST83520,UPI,PayTM Gateway,Yes Bank,2024-04-16,12:20:08,145808.47,2157.8,388.4,143650.67,INR,SUCCESS,girish584@okaxis,BNKREF269614,,Tablet,32.24.14.83,N,BATCH202404163,T+1,
TXN0003754,,MERCH0038,CUST43500,Credit Card,PayU,Kotak,2024-10-02,20:39:42,69319.96,1194.45,215.0,68125.51,INR,FAILED,,BNKREF395661,ERR112,Tablet,160.65.213.67,N,BATCH202410025,T+2,
TXN0003755,UTR521200416485,MERCH0046,CUST22183,Credit Card,Cashfree,ICICI Bank,2024-06-08,20:18:07,27498.47,487.31,87.72,27011.16,INR,SUCCESS,,BNKREF694992,,Desktop,157.33.171.199,N,BATCH202406083,T+2,
TXN0003756,,MERCH0030,CUST11956,UPI,PayU,Kotak,2024-11-17,08:12:25,20357.28,222.65,40.08,20134.63,INR,PENDING,jackson385@ybl,BNKREF142859,,Tablet,210.1.215.224,N,BATCH202411175,T+2,
TXN0003757,UTR216980681356,MERCH0014,CUST99750,Credit Card,PayTM Gateway,PNB,2024-03-04,22:43:57,54442.39,720.87,129.76,53721.52,INR,SUCCESS,,BNKREF253430,,Mobile,158.30.75.214,N,BATCH202403043,T+2,
TXN0003758,,MERCH0024,CUST97229,Credit Card,PayTM Gateway,Yes Bank,2024-06-17,01:21:04,50067.22,780.29,140.45,49286.93,INR,REFUNDED,,BNKREF572551,,Mobile,163.161.32.38,Y,BATCH202406172,T+2,
TXN0003759,UTR847927059944,MERCH0025,CUST22927,UPI,PayTM Gateway,SBI,2024-09-13,00:43:44,71991.93,1179.38,212.29,70812.55,INR,SUCCESS,pranit332@okhdfcbank,BNKREF520948,,Mobile,165.60.118.180,N,BATCH202409134,T+2,
TXN0003760,UTR409126028700,MERCH0047,CUST68653,Net Banking,Razorpay,HDFC Bank,2024-04-22,21:14:27,63364.73,1276.02,229.68,62088.71,INR,SUCCESS,,BNKREF127123,,Desktop,89.41.155.77,N,BATCH202404223,T+1,
TXN0003761,UTR869980088148,MERCH0020,CUST80917,UPI,Stripe,ICICI Bank,2024-10-23,16:14:21,142035.12,2808.26,505.49,139226.86,INR,SUCCESS,urishilla406@ybl,BNKREF971022,,Desktop,38.158.32.9,N,BATCH202410233,T+1,
TXN0003762,UTR960691382172,MERCH0048,CUST91824,UPI,Cashfree,PNB,2024-09-28,17:06:26,107486.6,2625.11,472.52,104861.49,INR,SUCCESS,vedika157@ybl,BNKREF181212,,Tablet,201.119.71.246,N,BATCH202409284,T+2,
TXN0003763,UTR675676594863,MERCH0029,CUST83009,Net Banking,PayTM Gateway,PNB,2024-06-21,04:37:11,119777.85,2342.18,421.59,117435.67,INR,SUCCESS,,BNKREF772727,,Tablet,196.110.71.228,N,BATCH202406215,T+2,
TXN0003764,UTR189724818706,MERCH0013,CUST38528,Net Banking,PayTM Gateway,Yes Bank,2024-05-09,18:01:17,16524.51,364.03,65.53,16160.48,INR,SUCCESS,,BNKREF663362,,Desktop,161.93.41.163,N,BATCH202405093,T+2,
TXN0003765,,MERCH0025,CUST78012,Credit Card,Razorpay,SBI,2024-02-29,07:48:10,66453.64,823.17,148.17,65630.47,INR,FAILED,,BNKREF537182,ERR167,Desktop,33.204.165.172,N,BATCH202402295,T+1,
TXN0003766,UTR282074959624,MERCH0006,CUST93989,UPI,PayU,PNB,2024-06-03,22:22:27,58801.27,572.42,103.04,58228.85,INR,SUCCESS,tejas156@okaxis,BNKREF460243,,Tablet,26.130.16.60,N,BATCH202406031,T+1,
TXN0003767,UTR215825451434,MERCH0014,CUST81023,Credit Card,PayU,ICICI Bank,2024-04-03,06:14:41,99070.94,1024.71,184.45,98046.23,INR,SUCCESS,,BNKREF163880,,Mobile,184.22.186.117,N,BATCH202404035,T+2,
TXN0003768,,MERCH0005,CUST17858,Net Banking,PayU,ICICI Bank,2024-09-18,04:33:03,19085.83,182.66,32.88,18903.17,INR,FAILED,,BNKREF826880,ERR894,Mobile,197.241.168.53,N,BATCH202409183,T+2,
TXN0003769,,MERCH0035,CUST34606,Wallet,Cashfree,Kotak,2024-10-19,00:22:15,98642.46,1103.94,198.71,97538.52,INR,FAILED,,BNKREF397138,ERR255,Tablet,133.28.48.155,N,BATCH202410192,T+2,
TXN0003770,,MERCH0001,CUST68467,Debit Card,PayTM Gateway,Yes Bank,2024-11-18,23:30:21,20361.58,203.03,36.55,20158.55,INR,PENDING,,BNKREF862701,,Tablet,220.240.209.202,N,BATCH202411181,T+2,
TXN0003771,UTR917032422341,MERCH0030,CUST95737,Debit Card,PayTM Gateway,Kotak,2024-08-21,04:16:49,21463.26,329.04,59.23,21134.22,INR,SUCCESS,,BNKREF848934,,Mobile,223.80.20.70,N,BATCH202408211,T+1,
TXN0003772,UTR609012717209,MERCH0044,CUST80520,UPI,Cashfree,HDFC Bank,2024-06-26,20:21:16,43209.5,983.26,176.99,42226.24,INR,SUCCESS,raksha170@okicici,BNKREF912828,,Mobile,34.39.139.181,N,BATCH202406265,T+2,
TXN0003773,UTR997178625615,MERCH0027,CUST41556,Wallet,PayTM Gateway,Kotak,2024-03-17,05:35:52,17614.11,371.98,66.96,17242.13,INR,SUCCESS,,BNKREF669269,,Desktop,91.218.73.225,N,BATCH202403173,T+2,
TXN0003774,UTR960628536749,MERCH0011,CUST83228,Credit Card,Razorpay,Kotak,2024-09-03,19:39:18,42695.27,605.59,109.01,42089.68,INR,SUCCESS,,BNKREF592930,,Mobile,180.80.238.249,N,BATCH202409031,T+1,
TXN0003775,UTR331127064547,MERCH0034,CUST36844,UPI,Stripe,Yes Bank,2024-10-01,19:55:20,43373.3,1064.71,191.65,42308.59,INR,SUCCESS,bhavika681@paytm,BNKREF979215,,Mobile,6.91.168.39,N,BATCH202410013,T+2,
TXN0003776,UTR799161850297,MERCH0026,CUST67551,Credit Card,Razorpay,PNB,2024-08-23,18:25:21,6042.32,74.66,13.44,5967.66,INR,SUCCESS,,BNKREF549531,,Desktop,61.183.133.115,N,BATCH202408233,T+1,
TXN0003777,UTR614069260054,MERCH0010,CUST83131,UPI,PayTM Gateway,SBI,2024-08-20,01:17:17,113135.29,1889.24,340.06,111246.05,INR,SUCCESS,onveer365@okicici,BNKREF394431,,Mobile,104.7.245.206,N,BATCH202408205,T+2,
TXN0003778,,MERCH0030,CUST36951,UPI,PayU,Kotak,2024-02-11,12:08:38,43548.45,443.99,79.92,43104.46,INR,SUCCESS,manan794@oksbi,BNKREF989686,,Desktop,217.170.118.42,N,BATCH202402111,T+2,
TXN0003779,UTR381006310595,MERCH0002,CUST70498,Net Banking,PayTM Gateway,HDFC Bank,2024-07-04,22:27:27,6768.61,153.1,27.56,6615.51,INR,SUCCESS,,BNKREF367635,,Mobile,8.209.26.227,N,BATCH202407043,T+2,
TXN0003780,,MERCH0016,CUST39539,Net Banking,Stripe,SBI,2024-07-15,12:41:59,65080.39,647.56,116.56,64432.83,INR,PENDING,,BNKREF938813,,Mobile,143.50.88.140,N,BATCH202407151,T+1,
TXN0003781,UTR921685098947,MERCH0040,CUST35287,UPI,Stripe,Kotak,2024-01-21,17:12:22,41867.67783085409,859.81,154.77,41003.12,INR,SUCCESS,charvi867@ybl,BNKREF330432,,Tablet,166.119.232.26,N,BATCH202401214,T+2,
TXN0003782,UTR960338223822,MERCH0016,CUST59021,Net Banking,PayU,Axis Bank,2024-05-31,19:33:02,63253.6,683.62,123.05,62569.98,INR,SUCCESS,,BNKREF432204,,Desktop,5.122.220.83,N,BATCH202405314,T+1,
TXN0003783,UTR018872069657,MERCH0032,CUST63237,Credit Card,PayTM Gateway,Yes Bank,2024-06-29,14:54:18,19852.21,381.26,68.63,19470.95,INR,SUCCESS,,BNKREF908124,,Desktop,129.83.128.77,N,BATCH202406295,T+2,
TXN0003784,UTR839720066329,MERCH0022,CUST66012,UPI,Stripe,Kotak,2024-02-17,16:49:01,93990.57,2074.86,373.47,91915.71,INR,SUCCESS,anvi563@okicici,BNKREF470968,,Desktop,40.245.137.114,N,BATCH202402173,T+1,
TXN0003785,,MERCH0037,CUST74784,Net Banking,Cashfree,HDFC Bank,2024-06-04,14:51:27,2790.48,58.57,10.54,2731.91,INR,FAILED,,BNKREF102524,ERR322,Tablet,80.206.124.93,N,BATCH202406041,T+2,
TXN0003786,UTR531500583534,MERCH0045,CUST81018,UPI,Cashfree,Yes Bank,2024-09-08,16:49:32,83773.23,757.23,136.3,83016.0,INR,SUCCESS,harshil923@paytm,BNKREF407579,,Mobile,223.42.103.169,N,BATCH202409083,T+2,
TXN0003787,,MERCH0029,CUST78244,UPI,Cashfree,SBI,2024-06-03,10:18:42,136883.52,3417.5,615.15,133466.02,INR,REFUNDED,dayamai914@ibl,BNKREF938029,,Desktop,126.87.55.231,Y,BATCH202406034,T+1,
TXN0003788,,MERCH0031,CUST99034,Credit Card,Stripe,Kotak,2024-02-08,01:49:41,29775.39,639.11,115.04,29136.28,INR,FAILED,,BNKREF223284,ERR817,Desktop,82.165.187.118,N,BATCH202402085,T+2,
TXN0003789,UTR693604259904,MERCH0048,CUST99222,Credit Card,Razorpay,HDFC Bank,2024-09-27,09:23:31,122428.9,1394.6,251.03,121034.3,INR,SUCCESS,,BNKREF744225,,Mobile,36.133.109.248,N,BATCH202409275,T+2,
TXN0003790,UTR432445743425,MERCH0038,CUST56519,Credit Card,Razorpay,SBI,2024-10-09,06:19:44,12000.56,251.24,45.22,11749.32,INR,SUCCESS,,BNKREF263560,,Tablet,196.1.152.123,N,BATCH202410094,T+2,
TXN0003791,,MERCH0044,CUST15626,Net Banking,Razorpay,Yes Bank,2024-02-25,07:04:51,131210.01,2705.33,486.96,128504.68,INR,SUCCESS,,BNKREF579323,,Mobile,197.193.243.203,N,BATCH202402253,T+1,
TXN0003792,,MERCH0030,CUST12984,UPI,Cashfree,ICICI Bank,2024-01-30,16:00:27,95930.78,2166.09,389.9,93764.69,INR,FAILED,meghana827@ibl,BNKREF188680,ERR914,Desktop,65.37.36.213,N,BATCH202401305,T+1,
TXN0003793,UTR595888557393,MERCH0039,CUST74004,UPI,Cashfree,SBI,2024-02-27,16:30:07,147280.44,1757.39,316.33,145523.05,INR,SUCCESS,tripti665@okicici,BNKREF107849,,Tablet,211.145.207.165,N,BATCH202402273,T+2,
TXN0003794,UTR991435395956,MERCH0039,CUST25945,UPI,PayTM Gateway,SBI,2024-01-18,06:13:23,23658.64,527.92,95.03,23130.72,INR,SUCCESS,fariq980@oksbi,BNKREF594134,,Mobile,187.96.101.231,N,BATCH202401182,T+2,
TXN0003795,,MERCH0030,CUST47085,Net Banking,Stripe,PNB,2024-09-29,17:39:02,117701.11,2189.14,394.05,115511.97,INR,SUCCESS,,BNKREF197542,,Mobile,106.18.199.242,N,BATCH202409295,T+2,
TXN0003796,UTR918440900255,MERCH0034,CUST69888,Net Banking,Stripe,SBI,2024-04-16,19:23:17,127776.32,1880.59,338.51,125895.73,INR,SUCCESS,,BNKREF439773,,Desktop,64.33.56.215,N,BATCH202404162,T+1,
TXN0003797,UTR735405334016,MERCH0018,CUST99777,UPI,PayTM Gateway,Kotak,2024-03-23,06:02:34,121531.49,2953.76,531.68,118577.73,INR,SUCCESS,gopal761@okaxis,BNKREF796577,,Mobile,89.121.42.52,N,BATCH202403234,T+1,
TXN0003798,UTR658510214654,MERCH0035,CUST23819,Debit Card,Stripe,PNB,2024-08-30,11:37:39,74948.55,1418.49,255.33,73530.06,INR,SUCCESS,,BNKREF903265,,Tablet,162.71.128.213,N,BATCH202408302,T+1,
TXN0003799,,MERCH0005,CUST56264,UPI,PayU,Yes Bank,2024-11-10,10:54:30,118584.51,1809.91,325.78,116774.6,INR,REFUNDED,veer334@ibl,BNKREF131178,,Mobile,215.212.67.177,Y,BATCH202411105,T+1,
TXN0003800,,MERCH0002,CUST49190,Net Banking,PayTM Gateway,Yes Bank,2024-06-18,23:14:42,106848.05,1925.99,346.68,104922.06,INR,REFUNDED,,BNKREF835050,,Mobile,196.133.120.62,Y,BATCH202406181,T+2,
TXN0003801,,MERCH0029,CUST74678,UPI,Cashfree,Kotak,2024-03-12,05:51:08,137560.91,1405.27,252.95,136155.64,INR,FAILED,hemangini89@okicici,BNKREF818982,ERR388,Tablet,44.86.216.41,N,BATCH202403125,T+1,
TXN0003802,UTR604470706605,MERCH0032,CUST90832,Debit Card,PayTM Gateway,ICICI Bank,2024-08-21,01:33:00,84460.96,1868.67,336.36,82592.29,INR,SUCCESS,,BNKREF234212,,Desktop,83.237.66.181,N,BATCH202408212,T+1,
TXN0003803,UTR221898701624,MERCH0044,CUST43386,Credit Card,Cashfree,ICICI Bank,2024-01-28,10:01:22,126899.46,2345.32,422.16,124554.14,INR,SUCCESS,,BNKREF173945,,Desktop,109.171.133.74,N,BATCH202401285,T+2,
TXN0003804,UTR497853150274,MERCH0016,CUST83817,UPI,PayU,Kotak,2024-02-01,23:45:29,39277.44,872.21,157.0,38405.23,INR,SUCCESS,saksham741@oksbi,BNKREF998676,,Tablet,101.239.242.223,N,BATCH202402011,T+2,
TXN0003805,UTR209527958607,MERCH0011,CUST56373,UPI,Razorpay,PNB,2024-05-16,20:33:45,137690.78,1291.65,232.5,136399.13,INR,SUCCESS,neel891@paytm,BNKREF299254,,Mobile,168.184.139.215,N,BATCH202405162,T+1,
TXN0003806,UTR053845281349,MERCH0030,CUST77433,UPI,Cashfree,PNB,2024-02-27,15:30:50,82060.53,1786.33,321.54,80274.2,INR,SUCCESS,lipika848@okicici,BNKREF434249,,Mobile,31.249.103.65,N,BATCH202402272,T+1,
TXN0003807,,MERCH0008,CUST78742,UPI,PayTM Gateway,SBI,2024-05-26,11:52:25,31511.43,361.99,65.16,31149.44,INR,REFUNDED,janaki17@ibl,BNKREF435071,,Mobile,84.71.132.204,Y,BATCH202405262,T+2,
TXN0003808,UTR996294264977,MERCH0002,CUST72250,Debit Card,Razorpay,SBI,2024-11-04,00:19:47,7083.5,127.66,22.98,6955.84,INR,SUCCESS,,BNKREF405776,,Desktop,128.161.178.20,N,BATCH202411044,T+1,
TXN0003809,UTR169195759419,MERCH0047,CUST12000,UPI,Cashfree,ICICI Bank,2024-01-29,01:27:57,72776.19,953.09,171.56,71823.1,INR,SUCCESS,triya280@ibl,BNKREF702353,,Mobile,107.219.90.191,N,BATCH202401294,T+2,
TXN0003810,UTR240988666118,MERCH0029,CUST17535,Credit Card,Razorpay,Axis Bank,2024-04-26,22:19:00,111441.28,1264.18,227.55,110177.1,INR,SUCCESS,,BNKREF382506,,Tablet,215.121.243.147,N,BATCH202404265,T+1,
TXN0003811,UTR315567752163,MERCH0024,CUST91186,UPI,PayU,Yes Bank,2024-01-06,04:51:31,22975.59,218.65,39.36,22756.94,INR,SUCCESS,vasana272@ybl,BNKREF393868,,Desktop,194.85.86.136,N,BATCH202401063,T+1,
TXN0003812,UTR891559398977,MERCH0024,CUST99230,UPI,Razorpay,PNB,2024-06-23,23:47:04,68500.55,1708.13,307.46,66792.42,INR,SUCCESS,anirudh324@okhdfcbank,BNKREF434619,,Tablet,103.83.78.209,N,BATCH202406235,T+1,
TXN0003813,UTR373600145232,MERCH0016,CUST27177,Credit Card,Stripe,HDFC Bank,2024-07-12,02:19:10,17169.77,154.87,27.88,17014.9,INR,SUCCESS,,BNKREF895420,,Desktop,102.9.233.18,N,BATCH202407122,T+1,
TXN0003814,UTR384307184660,MERCH0039,CUST13338,Credit Card,PayU,Yes Bank,2024-04-12,13:29:47,31867.15,578.79,104.18,31288.36,INR,SUCCESS,,BNKREF446416,,Mobile,87.138.151.135,N,BATCH202404123,T+1,
TXN0003815,,MERCH0013,CUST59982,UPI,Razorpay,PNB,2024-09-11,01:14:34,147039.76,1904.74,342.85,145135.02,INR,REFUNDED,jason374@ybl,BNKREF596241,,Mobile,97.158.145.42,Y,BATCH202409111,T+2,
TXN0003816,UTR762386582630,MERCH0007,CUST59362,UPI,Razorpay,Kotak,2024-03-19,05:56:15,100866.67,2065.98,371.88,98800.69,INR,SUCCESS,qadim67@okhdfcbank,BNKREF136082,,Tablet,24.53.95.95,N,BATCH202403192,T+2,
TXN0003817,,MERCH0019,CUST11002,Net Banking,Cashfree,ICICI Bank,2024-11-10,23:19:51,23688.73,293.24,52.78,23395.49,INR,FAILED,,BNKREF892774,ERR604,Desktop,126.159.192.236,N,BATCH202411103,T+1,
TXN0003818,UTR229918128091,MERCH0037,CUST21072,Debit Card,PayTM Gateway,Axis Bank,2024-05-09,04:29:22,93297.66,1175.47,211.58,92122.19,INR,SUCCESS,,BNKREF831565,,Mobile,34.188.100.138,N,BATCH202405091,T+1,
TXN0003819,UTR567858766121,MERCH0046,CUST69045,Net Banking,PayTM Gateway,Yes Bank,2024-11-21,04:17:51,118241.04,1927.9,347.02,116313.14,INR,SUCCESS,,BNKREF871949,,Tablet,79.181.60.149,N,BATCH202411213,T+2,
TXN0003820,,MERCH0031,CUST54027,UPI,Stripe,Kotak,2024-04-30,14:58:34,54025.26,733.42,132.02,53291.84,INR,FAILED,ekanta198@okaxis,BNKREF658814,ERR176,Mobile,217.140.174.164,N,BATCH202404302,T+1,
TXN0003821,,MERCH0024,CUST56106,Wallet,Stripe,ICICI Bank,2024-07-15,09:50:02,144084.36,2716.71,489.01,141367.65,INR,FAILED,,BNKREF799940,ERR381,Desktop,164.120.67.104,N,BATCH202407154,T+1,
TXN0003822,UTR491310465274,MERCH0004,CUST44379,UPI,Cashfree,Axis Bank,2024-05-06,02:45:39,120350.25,1291.31,232.44,119058.94,INR,SUCCESS,sanya267@okaxis,BNKREF393414,,Mobile,52.17.29.154,N,BATCH202405061,T+1,
TXN0003823,UTR294729926337,MERCH0003,CUST95804,UPI,Razorpay,Kotak,2024-08-11,07:16:21,26514.55,374.0,67.32,26140.55,INR,SUCCESS,vrishti367@oksbi,BNKREF172824,,Mobile,33.172.140.4,N,BATCH202408115,T+1,
